DEPTH,DTCO,ECGR,HART,PEFZ,RHOZ,TNPH,Gelogical layer
M,us/ft,gAPI,ohm.m,B/E,g/cm3,m3/m3,
2430.018,90.062,55.509,1.19,4.7,2.511,0.188,2
2430.17,88.81,53.777,1.285,4.753,2.511,0.173,2
2430.323,89.191,52.548,1.464,4.792,2.52,0.166,2
2430.475,88.828,54.102,1.565,4.809,2.527,0.161,2
2430.628,87.689,53.972,1.525,4.796,2.526,0.164,2
2430.78,88.209,54.489,1.393,4.747,2.524,0.17,2
2430.932,88.673,51.924,1.314,4.685,2.526,0.181,2
2431.085,88.382,47.05,1.303,4.672,2.527,0.178,2
2431.237,89.204,46.471,1.416,4.686,2.528,0.18,2
2431.39,89.406,49.817,1.377,4.677,2.528,0.177,2
2431.542,89.93,51.526,1.354,4.663,2.528,0.184,2
2431.694,90.379,52.179,1.301,4.695,2.52,0.184,2
2431.847,90.148,54.358,1.338,4.788,2.51,0.187,2
2431.999,89.504,57.192,1.257,4.861,2.505,0.183,2
2432.152,89.609,57.988,1.197,4.859,2.511,0.177,2
2432.304,89.095,56.67,1.31,4.806,2.525,0.169,2
2432.456,88.297,53.202,1.457,4.718,2.538,0.161,2
2432.609,87.554,50.299,1.5,4.655,2.54,0.159,2
2432.761,85.923,50.688,1.454,4.616,2.534,0.165,2
2432.914,86.489,50.941,1.415,4.612,2.526,0.164,2
2433.066,88.234,52.912,1.545,4.615,2.52,0.16,2
2433.218,87.833,53.121,1.611,4.641,2.508,0.168,2
2433.371,88.324,54.138,1.586,4.665,2.496,0.18,2
2433.523,89.061,55.405,1.449,4.723,2.483,0.188,2
2433.676,89.984,55.54,1.302,4.767,2.479,0.192,2
2433.828,90.578,55.771,1.211,4.786,2.477,0.19,2
2433.98,89.777,57.627,1.228,4.721,2.48,0.191,2
2434.133,89.326,57.322,1.291,4.604,2.49,0.193,2
2434.285,88.312,57.171,1.464,4.541,2.502,0.192,2
2434.438,88.694,56.644,1.599,4.588,2.511,0.195,2
2434.59,88.514,55.579,1.367,4.708,2.511,0.2,2
2434.742,88.365,53.079,1.184,4.788,2.507,0.199,2
2434.895,87.715,51.321,1.251,4.788,2.506,0.181,2
2435.047,87.853,50.939,1.384,4.729,2.514,0.17,2
2435.2,88.204,52.067,1.439,4.66,2.529,0.162,2
2435.352,86.908,52.322,1.431,4.602,2.539,0.162,2
2435.504,87.965,51.156,1.354,4.553,2.539,0.164,2
2435.657,90.523,50.847,1.375,4.503,2.536,0.164,2
2435.809,91.499,59.878,1.394,4.505,2.528,0.172,2
2435.962,92.501,60.509,1.278,4.525,2.522,0.185,2
2436.114,93.44,61.159,1.089,4.539,2.524,0.203,2
2436.266,93.748,61.674,1.094,4.523,2.528,0.198,2
2436.419,93.026,61.141,1.164,4.516,2.531,0.203,2
2436.571,90.945,58.621,1.173,4.534,2.526,0.195,2
2436.724,90.146,52.414,1.206,4.547,2.525,0.185,2
2436.876,90.015,51.026,1.327,4.541,2.525,0.174,2
2437.028,87.684,49.375,1.506,4.549,2.526,0.169,2
2437.181,86.265,46.924,1.55,4.57,2.528,0.172,2
2437.333,84.426,46.882,1.6,4.642,2.528,0.167,2
2437.486,84.18,46.895,1.702,4.734,2.522,0.157,2
2437.638,84.148,48.416,1.787,4.801,2.516,0.157,2
2437.79,84.19,50.031,1.674,4.778,2.52,0.159,2
2437.943,85.367,49.417,1.48,4.706,2.531,0.163,2
2438.095,86.586,49.36,1.422,4.671,2.535,0.163,2
2438.248,87.472,50.945,1.413,4.718,2.529,0.163,2
2438.4,88.862,54.002,1.439,4.768,2.526,0.161,2
2438.552,90.867,55.579,1.302,4.748,2.528,0.183,2
2438.705,91.566,55.22,1.154,4.676,2.528,0.185,2
2438.857,92.49,55.672,1.162,4.617,2.521,0.19,2
2439.01,93.154,56.258,1.268,4.604,2.514,0.189,2
2439.162,92.163,56.93,1.309,4.62,2.511,0.191,2
2439.314,92.521,59.398,1.259,4.637,2.51,0.19,2
2439.467,92.825,55.638,1.363,4.647,2.513,0.191,2
2439.619,93.414,54.095,1.469,4.621,2.521,0.192,2
2439.772,93.838,53.479,1.407,4.607,2.52,0.201,2
2439.924,94.526,55.034,1.193,4.588,2.507,0.212,2
2440.076,95.774,59.652,1.088,4.596,2.481,0.237,2
2440.229,97.707,60.519,1.061,4.57,2.464,0.222,2
2440.381,97.9,59.548,1.063,4.548,2.453,0.206,2
2440.534,97.019,59.821,1.048,4.53,2.448,0.197,2
2440.686,96.76,60.092,1.118,4.526,2.452,0.187,2
2440.838,96.311,56.156,1.21,4.502,2.47,0.179,2
2440.991,94.179,56.691,1.263,4.502,2.484,0.176,2
2441.143,93.154,60,1.164,4.492,2.486,0.202,2
2441.296,93.757,60.811,1.057,4.419,2.478,0.197,2
2441.448,93.597,63.009,1.017,4.287,2.473,0.217,2
2441.6,94.363,63.492,0.993,4.162,2.477,0.224,2
2441.753,94.588,64.085,0.992,4.132,2.482,0.237,2
2441.905,95.399,61.708,1.068,4.139,2.488,0.225,2
2442.058,94.313,61.282,1.144,4.189,2.481,0.23,2
2442.21,94.309,60.207,1.146,4.224,2.474,0.235,2
2442.362,95.465,58.88,1.078,4.271,2.464,0.243,2
2442.515,99.654,58.467,0.979,4.314,2.459,0.25,2
2442.667,100.373,62.51,1.007,4.325,2.456,0.239,2
2442.82,100.639,65.116,0.985,4.312,2.45,0.226,2
2442.972,100.894,66.324,0.906,4.27,2.446,0.232,2
2443.124,101.857,62.818,0.824,4.249,2.451,0.22,2
2443.277,101.276,61.322,0.897,4.246,2.464,0.219,2
2443.429,98.772,60.134,1.021,4.232,2.478,0.223,2
2443.582,96.845,60.035,1.054,4.169,2.478,0.234,2
2443.734,94.787,59.086,1.106,4.11,2.467,0.222,2
2443.886,94.932,55.872,1.219,4.085,2.457,0.21,2
2444.039,96.307,56.276,1.306,4.148,2.453,0.199,2
2444.191,95.33,57.38,1.304,4.248,2.453,0.188,2
2444.344,95.848,61.687,1.127,4.329,2.447,0.204,2
2444.496,96.196,62.353,1.042,4.388,2.442,0.212,2
2444.648,96.229,61.296,1.062,4.438,2.441,0.217,2
2444.801,97.052,60.728,1.125,4.484,2.454,0.21,2
2444.953,96.759,60.324,1.165,4.489,2.471,0.206,2
2445.106,96.15,60.273,1.108,4.451,2.484,0.2,2
2445.258,96.027,59.895,0.942,4.41,2.488,0.206,2
2445.41,95.165,59.62,0.906,4.397,2.485,0.201,2
2445.563,94.208,59.323,1.031,4.369,2.492,0.188,2
2445.715,93.699,60.625,1.208,4.374,2.5,0.183,2
2445.868,90.579,59.71,1.235,4.383,2.505,0.182,2
2446.02,90.87,58.266,1.248,4.373,2.504,0.199,2
2446.172,93.837,54.692,1.215,4.346,2.499,0.206,2
2446.325,94.602,57.353,1.255,4.336,2.491,0.214,2
2446.477,94.442,59.671,1.212,4.361,2.485,0.211,2
2446.63,94.22,58.834,1.084,4.388,2.488,0.203,2
2446.782,94.914,57.637,1.103,4.455,2.494,0.195,2
2446.934,94.205,54.768,1.126,4.595,2.501,0.188,2
2447.087,94.092,51.497,1.148,4.716,2.514,0.183,2
2447.239,94.247,53.513,1.163,4.705,2.533,0.185,2
2447.392,95.028,54.652,1.217,4.548,2.534,0.196,2
2447.544,94.082,55.294,1.159,4.364,2.517,0.201,2
2447.696,94.844,54.297,1.102,4.247,2.495,0.201,2
2447.849,94.559,52.521,1.155,4.189,2.489,0.206,2
2448.001,94.275,53.687,1.185,4.168,2.483,0.218,2
2448.154,95.301,54.754,1.227,4.177,2.473,0.215,2
2448.306,94.964,56.486,1.318,4.245,2.46,0.209,2
2448.458,94.787,57.718,1.391,4.33,2.457,0.199,2
2448.611,94.235,58.219,1.269,4.441,2.466,0.185,2
2448.763,94.409,58.025,1.042,4.57,2.494,0.174,2
2448.916,93.428,56.37,1.053,4.676,2.521,0.165,2
2449.068,94.558,57.153,1.156,4.703,2.527,0.187,2
2449.22,94.3,59.461,1.066,4.579,2.509,0.19,2
2449.373,94.302,58.856,0.971,4.421,2.482,0.202,2
2449.525,95.728,57.214,1.048,4.319,2.464,0.211,2
2449.678,96.678,55.844,1.219,4.318,2.45,0.215,2
2449.83,97.16,57.693,1.222,4.335,2.439,0.228,2
2449.982,97.597,59.292,1.166,4.293,2.431,0.236,2
2450.135,97.593,61.116,0.978,4.242,2.424,0.246,2
2450.287,97.231,60.308,0.912,4.223,2.413,0.252,2
2450.44,96.347,56.284,0.975,4.236,2.409,0.242,2
2450.592,95.207,50.59,1.089,4.271,2.419,0.215,2
2450.744,96.015,45.713,1.242,4.318,2.443,0.196,2
2450.897,94.981,47.838,1.259,4.408,2.463,0.196,2
2451.049,94.871,51.691,1.078,4.469,2.472,0.204,2
2451.202,95.483,59.073,0.932,4.48,2.478,0.209,2
2451.354,95.035,58.195,0.973,4.465,2.488,0.205,2
2451.506,94.242,57.815,1.117,4.44,2.504,0.195,2
2451.659,92.421,56.202,1.306,4.426,2.505,0.197,2
2451.811,91.123,54.541,1.281,4.376,2.49,0.197,2
2451.964,91.624,55.859,1.251,4.32,2.467,0.206,2
2452.116,90.697,55.323,1.183,4.305,2.449,0.203,2
2452.268,88.781,52.304,1.221,4.35,2.447,0.195,2
2452.421,85.487,48.631,1.455,4.449,2.467,0.167,2
2452.573,84.205,46.927,1.752,4.51,2.509,0.136,2
2452.726,83.903,45.651,1.89,4.49,2.54,0.134,2
2452.878,83.715,44.562,1.815,4.392,2.55,0.136,2
2453.03,84.681,46.795,1.715,4.319,2.533,0.166,2
2453.183,84.438,49.725,1.567,4.211,2.517,0.171,2
2453.335,90.988,50.223,1.443,4.152,2.49,0.175,2
2453.488,94.058,53.97,1.334,4.109,2.467,0.184,2
2453.64,94.049,58.133,1.289,4.143,2.451,0.193,2
2453.792,94.004,62.529,1.126,4.17,2.452,0.193,2
2453.945,94.126,59.552,0.988,4.192,2.465,0.191,2
2454.097,93.253,58.405,0.954,4.212,2.485,0.192,2
2454.25,91.767,57.846,1.104,4.246,2.503,0.191,2
2454.402,91,59.904,1.313,4.229,2.503,0.198,2
2454.554,89.585,61.365,1.495,4.179,2.482,0.213,2
2454.707,88.906,61.099,1.492,4.088,2.457,0.215,2
2454.859,89.356,60.248,1.471,4.024,2.437,0.194,2
2455.012,89.831,58.013,1.396,3.982,2.419,0.191,2
2455.164,88.843,54.356,1.282,3.96,2.407,0.191,2
2455.316,87.545,52.216,1.329,3.933,2.414,0.178,2
2455.469,86.973,49.903,1.458,3.953,2.436,0.171,2
2455.621,85.713,51.55,1.583,4.012,2.46,0.168,2
2455.774,86.184,54.209,1.727,4.081,2.477,0.17,2
2455.926,86.655,55.186,1.72,4.175,2.482,0.178,2
2456.078,86.719,56.738,1.664,4.239,2.478,0.189,2
2456.231,88.433,55.244,1.358,4.292,2.465,0.192,2
2456.383,91.163,55.242,1.245,4.273,2.455,0.199,2
2456.536,93.117,54.858,1.259,4.191,2.443,0.214,2
2456.688,94.266,58.51,1.253,4.081,2.421,0.231,2
2456.84,95.246,60.636,1.155,4.008,2.395,0.251,2
2456.993,95.518,62.862,1.051,4.031,2.367,0.262,2
2457.145,96.01,62.926,1.021,4.083,2.35,0.269,2
2457.298,97.174,58.932,1.064,4.061,2.344,0.288,2
2457.45,96.612,57.525,1.098,4.005,2.339,0.28,2
2457.602,96.795,58.856,1.097,3.969,2.335,0.271,2
2457.755,97.887,60.058,1.073,3.973,2.337,0.261,2
2457.907,97.84,60.537,1.079,3.953,2.354,0.262,2
2458.06,97.217,62.265,1.052,3.921,2.375,0.267,2
2458.212,96.618,62.23,0.994,3.935,2.388,0.274,2
2458.364,97.059,63.272,1.002,3.98,2.405,0.266,2
2458.517,96.567,61.797,1.097,4.043,2.428,0.258,2
2458.669,95.76,60.844,1.143,4.053,2.446,0.258,2
2458.822,96.395,60.207,1.122,4.036,2.422,0.263,2
2458.974,97.829,60.867,1.014,3.973,2.371,0.293,2
2459.126,98.883,59.957,0.949,3.933,2.324,0.277,3
2459.279,99.689,59.644,0.959,3.925,2.307,0.28,3
2459.431,100.339,59.74,0.973,3.931,2.31,0.283,3
2459.584,101.083,59.387,0.938,3.944,2.313,0.282,3
2459.736,102.667,59.798,0.884,3.965,2.317,0.283,3
2459.888,102.303,60.276,0.863,3.974,2.327,0.297,3
2460.041,100.681,60.504,0.885,3.924,2.341,0.286,3
2460.193,101.347,62.963,0.904,3.875,2.344,0.292,3
2460.346,102.249,64.606,0.905,3.834,2.334,0.279,3
2460.498,102.609,65.49,0.873,3.824,2.318,0.284,3
2460.65,104.033,65.833,0.846,3.8,2.308,0.293,3
2460.803,104.222,64.777,0.861,3.823,2.302,0.305,3
2460.955,104.39,62.494,0.865,3.876,2.302,0.29,3
2461.108,105.884,59.303,0.87,3.914,2.3,0.288,3
2461.26,106.398,58.747,0.868,3.907,2.305,0.29,3
2461.412,106.42,58.866,0.86,3.906,2.304,0.297,3
2461.565,106.281,59.579,0.859,3.933,2.303,0.299,3
2461.717,106.344,61.757,0.855,3.958,2.304,0.293,3
2461.87,105.295,62.282,0.851,3.925,2.323,0.278,3
2462.022,105.085,62.24,0.873,3.862,2.348,0.285,3
2462.174,105.205,64.261,0.91,3.828,2.373,0.278,3
2462.327,105.947,68.167,0.927,3.887,2.388,0.274,3
2462.479,105.12,73.22,0.913,3.966,2.401,0.271,3
2462.632,105.922,79.616,0.883,3.999,2.401,0.287,3
2462.784,106.699,80.453,0.864,4.011,2.383,0.302,3
2462.936,106.884,77.48,0.856,4.016,2.365,0.288,3
2463.089,106.635,73.093,0.862,4.049,2.359,0.278,3
2463.241,106.295,70.835,0.873,4.083,2.36,0.277,3
2463.394,106.826,68.599,0.88,4.1,2.352,0.279,3
2463.546,106.782,73.591,0.889,4.097,2.336,0.32,3
2463.698,108.384,75.847,0.911,4.071,2.325,0.321,3
2463.851,108.653,77.615,0.897,4.044,2.319,0.311,3
2464.003,108.69,79.446,0.86,4.016,2.317,0.305,3
2464.156,108.808,82.656,0.825,3.969,2.318,0.31,3
2464.308,108.83,82.569,0.825,3.925,2.322,0.316,3
2464.46,108.121,74.973,0.828,3.921,2.331,0.293,3
2464.613,106.48,72.265,0.863,3.949,2.35,0.301,3
2464.765,105.811,71.028,0.882,4.006,2.372,0.296,3
2464.918,104.848,73.372,0.873,4.064,2.389,0.285,3
2465.07,103.557,73.552,0.864,4.092,2.4,0.274,3
2465.222,103.178,73.243,0.877,4.102,2.41,0.256,3
2465.375,102.722,73.736,0.9,4.097,2.424,0.26,3
2465.527,102.933,75.357,0.906,4.07,2.437,0.257,3
2465.68,103.631,76.01,0.896,4.043,2.445,0.26,3
2465.832,104.286,77.848,0.86,4.036,2.442,0.265,3
2465.984,104.845,77.768,0.831,4.051,2.429,0.28,3
2466.137,105.071,76.727,0.824,4.05,2.416,0.289,3
2466.289,104.911,75.203,0.847,4.023,2.412,0.282,3
2466.442,105.347,74.727,0.854,4.013,2.413,0.266,3
2466.594,104.835,74.622,0.841,4.033,2.415,0.256,3
2466.746,104.549,75.065,0.824,4.058,2.416,0.25,3
2466.899,104.406,76.667,0.81,4.057,2.423,0.262,3
2467.051,104.509,71.405,0.838,4.012,2.434,0.267,3
2467.204,104.334,68.382,0.863,3.979,2.441,0.262,3
2467.356,103.578,68.926,0.857,3.966,2.438,0.249,3
2467.508,103.02,71.526,0.857,3.985,2.432,0.242,3
2467.661,101.29,71.317,0.875,4.034,2.432,0.238,3
2467.813,101.782,69.128,0.927,4.089,2.441,0.245,3
2467.966,101.959,71.087,0.935,4.123,2.456,0.248,3
2468.118,102.022,72.213,0.916,4.116,2.464,0.251,3
2468.27,102.555,72.471,0.895,4.114,2.46,0.254,3
2468.423,101.394,72.4,0.881,4.11,2.45,0.257,3
2468.575,101.992,72.232,0.866,4.105,2.444,0.258,3
2468.728,102.683,71.784,0.863,4.055,2.45,0.265,3
2468.88,103.503,72.101,0.854,4.038,2.453,0.265,3
2469.032,103.841,79.503,0.841,4.02,2.453,0.275,3
2469.185,104.094,80.956,0.857,4.003,2.445,0.279,3
2469.337,104.472,81.778,0.866,3.962,2.442,0.275,3
2469.49,104.375,77.155,0.89,3.981,2.439,0.266,3
2469.642,104.561,74.344,0.885,4.037,2.436,0.271,3
2469.794,105.076,76.798,0.873,4.067,2.437,0.266,3
2469.947,105.502,79.02,0.873,4.047,2.438,0.261,3
2470.099,105.865,79.55,0.892,4.008,2.437,0.262,3
2470.252,106.416,80.42,0.831,3.964,2.435,0.265,3
2470.404,107.739,79.402,0.757,3.912,2.433,0.271,3
2470.556,109.749,78.147,0.685,3.875,2.414,0.294,3
2470.709,111.194,77.415,0.66,3.837,2.385,0.32,3
2470.861,112.07,81.535,0.675,3.748,2.36,0.326,3
2471.014,112.312,85.982,0.688,3.623,2.354,0.319,3
2471.166,112.37,85.401,0.704,3.56,2.354,0.309,3
2471.318,112.257,84.885,0.728,3.575,2.355,0.286,3
2471.471,111.787,81.603,0.758,3.613,2.355,0.294,3
2471.623,110.883,81.809,0.739,3.605,2.354,0.291,3
2471.776,111.057,82.739,0.696,3.565,2.355,0.308,3
2471.928,112.164,83.295,0.707,3.582,2.353,0.325,3
2472.08,112.185,82.348,0.704,3.636,2.351,0.324,3
2472.233,109.973,81.821,0.698,3.675,2.345,0.324,3
2472.385,110.163,81.934,0.699,3.668,2.343,0.314,3
2472.538,110.105,81.648,0.733,3.638,2.349,0.284,3
2472.69,109.634,74.722,0.741,3.647,2.355,0.269,3
2472.842,108.617,72.231,0.724,3.652,2.353,0.287,3
2472.995,109.726,70.9,0.714,3.611,2.355,0.294,3
2473.147,109.433,70.364,0.73,3.557,2.363,0.289,3
2473.3,109.597,70.971,0.782,3.536,2.376,0.277,3
2473.452,110.41,73.544,0.764,3.602,2.377,0.274,3
2473.604,111.491,76.768,0.711,3.652,2.378,0.277,3
2473.757,111.323,75.673,0.694,3.649,2.383,0.276,3
2473.909,111.069,74.351,0.715,3.641,2.389,0.279,3
2474.062,108.86,73.388,0.739,3.673,2.385,0.281,3
2474.214,107.522,68.006,0.753,3.707,2.375,0.276,3
2474.366,107.994,69.112,0.756,3.686,2.375,0.27,3
2474.519,105.62,70.332,0.791,3.648,2.381,0.26,3
2474.671,105.16,70.911,0.809,3.659,2.386,0.256,3
2474.824,105.568,71.523,0.836,3.72,2.388,0.251,3
2474.976,105.593,71.217,0.832,3.795,2.389,0.244,3
2475.128,106.069,70.644,0.794,3.816,2.393,0.245,3
2475.281,109.303,73.807,0.736,3.779,2.393,0.266,3
2475.433,109.965,71.265,0.707,3.69,2.388,0.273,3
2475.586,108.582,68.826,0.69,3.619,2.378,0.267,3
2475.738,109.383,67.62,0.718,3.595,2.372,0.26,3
2475.89,108.26,71.761,0.754,3.629,2.368,0.253,3
2476.043,106.707,71.083,0.782,3.632,2.374,0.266,3
2476.195,107.038,70.644,0.791,3.604,2.381,0.276,3
2476.348,106.927,70.35,0.786,3.547,2.388,0.276,3
2476.5,107.62,70.767,0.783,3.541,2.387,0.272,3
2476.652,108.093,70.808,0.763,3.561,2.385,0.266,3
2476.805,108.655,67.482,0.747,3.579,2.381,0.26,3
2476.957,108.484,65.488,0.732,3.574,2.377,0.252,3
2477.11,108.914,68.493,0.708,3.577,2.373,0.251,3
2477.262,109.662,69.619,0.715,3.595,2.371,0.262,3
2477.414,109.106,68.572,0.745,3.614,2.376,0.258,3
2477.567,109.349,66.743,0.798,3.622,2.385,0.254,3
2477.719,109.802,68.879,0.799,3.639,2.393,0.277,3
2477.872,110.028,70.681,0.761,3.708,2.389,0.284,3
2478.024,108.5,70.377,0.72,3.811,2.376,0.28,3
2478.176,107.862,70.061,0.709,3.902,2.361,0.273,3
2478.329,107.216,67.256,0.762,3.914,2.359,0.26,3
2478.481,106.571,65.571,0.804,3.895,2.371,0.246,3
2478.634,105.431,64.792,0.807,3.889,2.387,0.255,3
2478.786,103.761,64.908,0.795,3.928,2.395,0.257,3
2478.938,100.813,63.915,0.784,3.951,2.396,0.247,3
2479.091,100.832,66.483,0.834,3.948,2.395,0.238,3
2479.243,104.065,70.485,0.912,3.939,2.401,0.225,3
2479.396,108.262,76.479,0.918,3.94,2.411,0.242,3
2479.548,109.776,77.831,0.818,3.919,2.416,0.252,3
2479.7,110.669,79.841,0.716,3.858,2.412,0.269,3
2479.853,111.164,78.703,0.681,3.787,2.394,0.284,3
2480.005,110.247,74.152,0.713,3.736,2.38,0.304,3
2480.158,109.619,70.525,0.774,3.676,2.384,0.258,3
2480.31,108.782,66.866,0.83,3.661,2.398,0.251,3
2480.462,108.036,69.031,0.842,3.658,2.413,0.253,3
2480.615,108.466,71.506,0.822,3.696,2.409,0.263,3
2480.767,109.441,73.677,0.791,3.691,2.398,0.269,3
2480.92,110.75,73.902,0.733,3.67,2.383,0.271,3
2481.072,110.626,72.019,0.693,3.67,2.371,0.277,3
2481.224,109.493,70.594,0.687,3.69,2.365,0.277,3
2481.377,109.438,70.522,0.692,3.732,2.365,0.269,3
2481.529,108.972,71.2,0.716,3.768,2.372,0.259,3
2481.682,108.266,71.769,0.759,3.785,2.384,0.243,3
2481.834,107.8,72.152,0.798,3.759,2.397,0.252,3
2481.986,107.715,75.732,0.799,3.73,2.401,0.266,3
2482.139,107.992,74.223,0.743,3.724,2.404,0.285,3
2482.291,107.929,72.373,0.72,3.799,2.402,0.286,3
2482.444,107.527,72.029,0.746,3.891,2.403,0.29,3
2482.596,106.607,70.446,0.774,3.941,2.405,0.281,3
2482.748,104.039,67.185,0.795,3.928,2.414,0.267,3
2482.901,103.859,65.261,0.842,3.904,2.423,0.26,3
2483.053,106.246,66.009,0.847,3.9,2.424,0.257,3
2483.206,105.511,67.618,0.829,3.886,2.417,0.245,3
2483.358,106.512,69.359,0.804,3.838,2.411,0.239,3
2483.51,104.896,68.525,0.843,3.748,2.416,0.238,3
2483.663,104.539,65.519,0.853,3.655,2.424,0.231,3
2483.815,104.755,64.598,0.818,3.648,2.421,0.252,3
2483.968,104.337,62.894,0.866,3.704,2.414,0.252,3
2484.12,103.549,61.518,0.932,3.756,2.412,0.237,3
2484.272,103.357,64.939,0.94,3.757,2.413,0.23,3
2484.425,103.769,65.009,0.858,3.733,2.408,0.246,3
2484.577,104.732,65.67,0.843,3.733,2.398,0.252,3
2484.73,103.771,64.044,0.854,3.734,2.394,0.26,3
2484.882,103.721,64.508,0.875,3.728,2.399,0.259,3
2485.034,104.045,64.559,0.862,3.694,2.409,0.256,3
2485.187,104.115,64.636,0.861,3.64,2.417,0.253,3
2485.339,104.002,64.707,0.853,3.638,2.416,0.246,3
2485.492,103.631,64.796,0.858,3.671,2.414,0.247,3
2485.644,103.941,66.269,0.855,3.684,2.418,0.248,3
2485.796,104.406,68.132,0.863,3.692,2.421,0.261,3
2485.949,105.947,70.514,0.836,3.727,2.416,0.29,3
2486.101,107.242,75.016,0.799,3.796,2.402,0.309,3
2486.254,107.504,76.458,0.759,3.824,2.394,0.295,3
2486.406,108.297,77.583,0.736,3.82,2.389,0.29,3
2486.558,109.631,75.582,0.717,3.784,2.385,0.298,3
2486.711,109.209,75.526,0.706,3.728,2.386,0.304,3
2486.863,109.206,75.742,0.711,3.647,2.394,0.316,3
2487.016,108.776,75.934,0.724,3.608,2.397,0.3,3
2487.168,108.124,76.157,0.732,3.638,2.392,0.282,3
2487.32,109.448,77.934,0.755,3.718,2.384,0.272,3
2487.473,110.224,76.81,0.75,3.776,2.38,0.27,3
2487.625,110.3,73.508,0.733,3.802,2.376,0.3,3
2487.778,111.076,75.358,0.745,3.796,2.373,0.301,3
2487.93,111.227,76.27,0.762,3.774,2.378,0.284,3
2488.082,110.8,76.155,0.759,3.737,2.387,0.266,3
2488.235,110.633,76.183,0.751,3.748,2.388,0.265,3
2488.387,108.216,76.811,0.76,3.784,2.384,0.261,3
2488.54,107.71,75.948,0.778,3.818,2.388,0.261,3
2488.692,107.315,73.278,0.812,3.842,2.395,0.263,3
2488.844,107.469,71.303,0.812,3.867,2.401,0.266,3
2488.997,107.997,75.192,0.777,3.884,2.394,0.277,3
2489.149,107.887,75.085,0.749,3.838,2.39,0.295,3
2489.302,107.296,72.26,0.742,3.77,2.394,0.292,3
2489.454,107.282,69.557,0.758,3.77,2.402,0.256,3
2489.606,106.829,68.581,0.816,3.809,2.418,0.259,3
2489.759,106.578,68.811,0.851,3.875,2.424,0.257,3
2489.911,106.862,69.609,0.797,3.878,2.42,0.269,3
2490.064,106.882,69.796,0.756,3.844,2.407,0.257,3
2490.216,106.849,70.451,0.735,3.816,2.4,0.245,3
2490.368,107.09,68.537,0.794,3.85,2.41,0.237,3
2490.521,106.734,67.751,0.819,3.911,2.424,0.23,3
2490.673,106.466,74.915,0.794,3.952,2.427,0.24,3
2490.826,106.066,73.405,0.752,3.914,2.418,0.261,3
2490.978,106.591,69.218,0.762,3.874,2.403,0.266,3
2491.13,106.408,63.921,0.821,3.849,2.4,0.255,3
2491.283,106.509,57.227,0.897,3.881,2.407,0.242,3
2491.435,106.385,65.494,0.834,3.927,2.42,0.243,3
2491.588,107.108,66.998,0.755,3.941,2.426,0.252,3
2491.74,107.95,68.363,0.733,3.913,2.419,0.269,3
2491.892,108.639,69.095,0.738,3.887,2.404,0.266,3
2492.045,108.986,69.857,0.748,3.87,2.397,0.261,3
2492.197,109.071,66.834,0.777,3.87,2.395,0.248,3
2492.35,108.901,70.775,0.782,3.85,2.401,0.26,3
2492.502,110.087,72.889,0.782,3.849,2.398,0.273,3
2492.654,110.467,76.512,0.763,3.846,2.393,0.286,3
2492.807,110.816,74.828,0.735,3.854,2.385,0.299,3
2492.959,110.443,70.932,0.722,3.853,2.379,0.309,3
2493.112,110.123,65.975,0.718,3.837,2.38,0.28,3
2493.264,109.322,63.096,0.755,3.822,2.385,0.276,3
2493.416,108.677,70.763,0.809,3.816,2.399,0.277,3
2493.569,108.865,73.162,0.833,3.837,2.411,0.273,3
2493.721,108.328,75.566,0.802,3.837,2.42,0.277,3
2493.874,107.827,74.938,0.763,3.814,2.417,0.287,3
2494.026,104.816,74.322,0.748,3.807,2.415,0.275,3
2494.178,105.081,68.727,0.747,3.865,2.417,0.262,3
2494.331,105.604,67.753,0.826,3.928,2.43,0.243,3
2494.483,106.186,72.546,0.92,3.98,2.436,0.229,3
2494.636,106.967,73.604,0.93,3.962,2.426,0.245,3
2494.788,110.532,76.432,0.837,3.897,2.408,0.254,3
2494.94,110.937,75.289,0.742,3.827,2.396,0.268,3
2495.093,110.455,71.012,0.744,3.825,2.392,0.281,3
2495.245,110.237,68.802,0.79,3.854,2.389,0.285,3
2495.398,108.746,68.61,0.799,3.848,2.386,0.284,3
2495.55,108.481,68.635,0.757,3.787,2.381,0.282,3
2495.702,108.426,68.663,0.727,3.715,2.378,0.282,3
2495.855,107.858,68.895,0.73,3.678,2.381,0.281,3
2496.007,107.366,67.474,0.758,3.668,2.391,0.259,3
2496.16,109.101,67.355,0.803,3.702,2.397,0.251,3
2496.312,109.478,67.432,0.817,3.732,2.398,0.25,3
2496.464,109.6,72.374,0.813,3.73,2.396,0.258,3
2496.617,110.072,75.02,0.776,3.699,2.392,0.274,3
2496.769,110.948,75.509,0.749,3.675,2.386,0.289,3
2496.922,111.693,75.442,0.724,3.68,2.379,0.285,3
2497.074,110.73,73.64,0.722,3.7,2.382,0.285,3
2497.226,110.333,72.519,0.731,3.731,2.388,0.284,3
2497.379,109.353,70.027,0.744,3.766,2.39,0.278,3
2497.531,108.635,67.701,0.754,3.808,2.387,0.273,3
2497.684,105.643,66.275,0.777,3.809,2.387,0.259,3
2497.836,105.159,65.761,0.792,3.797,2.388,0.237,3
2497.988,106.589,66.152,0.848,3.805,2.387,0.24,3
2498.141,107.222,67.195,0.845,3.795,2.389,0.254,3
2498.293,108.347,68.658,0.818,3.758,2.392,0.276,3
